active_cycles_0,93070739
busy_cycles_0,93070739
serving_requests_0,162744812
average_serving_requests_0,0.378528
active_cycles_0_0,93070739
busy_cycles_0_0,100551699
serving_requests_0_0,162744812
average_serving_requests_0_0,0.378528
active_cycles_0_0_0,15336090
busy_cycles_0_0_0,15336090
serving_requests_0_0_0,20290885
average_serving_requests_0_0_0,0.047195
active_cycles_0_0_1,15207563
busy_cycles_0_0_1,15207563
serving_requests_0_0_1,20091135
average_serving_requests_0_0_1,0.046730
active_cycles_0_0_2,15337358
busy_cycles_0_0_2,15337358
serving_requests_0_0_2,20425109
average_serving_requests_0_0_2,0.047507
active_cycles_0_0_3,15173180
busy_cycles_0_0_3,15173180
serving_requests_0_0_3,20277240
average_serving_requests_0_0_3,0.047163
active_cycles_0_0_4,15521149
busy_cycles_0_0_4,15521149
serving_requests_0_0_4,20669546
average_serving_requests_0_0_4,0.048075
active_cycles_0_0_5,15326486
busy_cycles_0_0_5,15326486
serving_requests_0_0_5,20459168
average_serving_requests_0_0_5,0.047586
active_cycles_0_0_6,15322630
busy_cycles_0_0_6,15322630
serving_requests_0_0_6,20357351
average_serving_requests_0_0_6,0.047349
active_cycles_0_0_7,15120574
busy_cycles_0_0_7,15120574
serving_requests_0_0_7,20174378
average_serving_requests_0_0_7,0.046924
read_transaction_bytes_0,323708800
write_transaction_bytes_0,157177280
row_hits_channel_0_core,5006254
row_misses_channel_0_core,224182
row_conflicts_channel_0_core,2283409
read_row_hits_channel_0_core,3576821
,3576821.0
read_row_misses_channel_0_core,208359
,208359.0
read_row_conflicts_channel_0_core,1272770
,1272770.0
write_row_hits_channel_0_core,1429433
,1429433.0
write_row_misses_channel_0_core,15823
,15823.0
write_row_conflicts_channel_0_core,1010639
,1010639.0
read_latency_avg_0,53.234987
read_latency_sum_0,269697120
req_queue_length_avg_0,1.724608
req_queue_length_sum_0,741480506
read_req_queue_length_avg_0,0.627355
read_req_queue_length_sum_0,269725887
write_req_queue_length_avg_0,1.097253
write_req_queue_length_sum_0,471754619
record_read_hits,3576820.0
,3576820.0
record_read_misses,208359.0
,208359.0
record_read_conflicts,1272770.0
,1272770.0
record_write_hits,1429433.0
,1429433.0
record_write_misses,15823.0
,15823.0
record_write_conflicts,1010639.0
,1010639.0
dram_capacity,2147483648
dram_cycles,429941455
incoming_requests,7522058
read_requests,5066163
,5066163.0
write_requests,2455895
,2455895.0
ramulator_active_cycles,93070739
incoming_requests_per_channel,7522058.0
,7522058.0
incoming_read_reqs_per_channel,5066163.0
,5066163.0
physical_page_replacement,0
maximum_bandwidth,12800000000
in_queue_req_num_sum,741480506
in_queue_read_req_num_sum,269725887
in_queue_write_req_num_sum,471754619
in_queue_req_num_avg,1.724608
in_queue_read_req_num_avg,0.627355
in_queue_write_req_num_avg,1.097253
record_read_requests,5066162.0
,5066162.0
record_write_requests,2455895.0
,2455895.0
L3_cache_read_miss,5066163
L3_cache_write_miss,0
L3_cache_total_miss,5066163
L3_cache_eviction,5033395
L3_cache_read_access,13199221
L3_cache_write_access,0
L3_cache_total_access,13199221
L3_cache_mshr_hit,0
L3_cache_mshr_unavailable,0
hit_ratio,61.6177121361935
L3_cache_set_unavailable,0
cpu_cycles,1719765822
record_cycs_core_0,1719765715
record_insts_core_0,0
memory_access_cycles_core_0,90257071
cpu_instructions_core_0,5502212860
L2_cache_read_miss,13199221
L2_cache_write_miss,0
L2_cache_total_miss,13199221
L2_cache_eviction,13165037
L2_cache_read_access,27796465
L2_cache_write_access,0
L2_cache_total_access,27796465
L2_cache_mshr_hit,0
L2_cache_mshr_unavailable,0
hit_ratio,52.5147496273357
L2_cache_set_unavailable,0
L1_cache_read_miss,82317335
L1_cache_write_miss,100616232
L1_cache_total_miss,182933567
L1_cache_eviction,27783575
L1_cache_read_access,1136124121
L1_cache_write_access,248690791
L1_cache_total_access,1384814912
L1_cache_mshr_hit,145875405
L1_cache_mshr_unavailable,8291214
hit_ratio,86.710467297745
L1_cache_set_unavailable,970483
