active_cycles_0,92931639
busy_cycles_0,92931639
serving_requests_0,162574070
average_serving_requests_0,0.377944
active_cycles_0_0,92931639
busy_cycles_0_0,100413367
serving_requests_0_0,162574070
average_serving_requests_0_0,0.377944
active_cycles_0_0_0,15283078
busy_cycles_0_0_0,15283078
serving_requests_0_0_0,20227721
average_serving_requests_0_0_0,0.047024
active_cycles_0_0_1,15204381
busy_cycles_0_0_1,15204381
serving_requests_0_0_1,20086584
average_serving_requests_0_0_1,0.046696
active_cycles_0_0_2,15306872
busy_cycles_0_0_2,15306872
serving_requests_0_0_2,20403153
average_serving_requests_0_0_2,0.047432
active_cycles_0_0_3,15179471
busy_cycles_0_0_3,15179471
serving_requests_0_0_3,20292195
average_serving_requests_0_0_3,0.047174
active_cycles_0_0_4,15493516
busy_cycles_0_0_4,15493516
serving_requests_0_0_4,20658995
average_serving_requests_0_0_4,0.048027
active_cycles_0_0_5,15297067
busy_cycles_0_0_5,15297067
serving_requests_0_0_5,20400908
average_serving_requests_0_0_5,0.047427
active_cycles_0_0_6,15284705
busy_cycles_0_0_6,15284705
serving_requests_0_0_6,20320321
average_serving_requests_0_0_6,0.047240
active_cycles_0_0_7,15132955
busy_cycles_0_0_7,15132955
serving_requests_0_0_7,20184193
average_serving_requests_0_0_7,0.046923
read_transaction_bytes_0,323668352
write_transaction_bytes_0,157147200
row_hits_channel_0_core,5009827
row_misses_channel_0_core,223577
row_conflicts_channel_0_core,2279339
read_row_hits_channel_0_core,3579319
,3579319.0
read_row_misses_channel_0_core,207888
,207888.0
read_row_conflicts_channel_0_core,1270111
,1270111.0
write_row_hits_channel_0_core,1430508
,1430508.0
write_row_misses_channel_0_core,15689
,15689.0
write_row_conflicts_channel_0_core,1009228
,1009228.0
read_latency_avg_0,53.266787
read_latency_sum_0,269822694
req_queue_length_avg_0,1.724083
req_queue_length_sum_0,741620871
read_req_queue_length_avg_0,0.627336
read_req_queue_length_sum_0,269850925
write_req_queue_length_avg_0,1.096747
write_req_queue_length_sum_0,471769946
record_read_hits,3579318.0
,3579318.0
record_read_misses,207888.0
,207888.0
record_read_conflicts,1270111.0
,1270111.0
record_write_hits,1430508.0
,1430508.0
record_write_misses,15689.0
,15689.0
record_write_conflicts,1009228.0
,1009228.0
dram_capacity,2147483648
dram_cycles,430153795
incoming_requests,7520921
read_requests,5065496
,5065496.0
write_requests,2455425
,2455425.0
ramulator_active_cycles,92931639
incoming_requests_per_channel,7520921.0
,7520921.0
incoming_read_reqs_per_channel,5065496.0
,5065496.0
physical_page_replacement,0
maximum_bandwidth,12800000000
in_queue_req_num_sum,741620871
in_queue_read_req_num_sum,269850925
in_queue_write_req_num_sum,471769946
in_queue_req_num_avg,1.724083
in_queue_read_req_num_avg,0.627336
in_queue_write_req_num_avg,1.096747
record_read_requests,5065495.0
,5065495.0
record_write_requests,2455425.0
,2455425.0
L3_cache_read_miss,5065496
L3_cache_write_miss,0
L3_cache_total_miss,5065496
L3_cache_eviction,5032728
L3_cache_read_access,13402714
L3_cache_write_access,0
L3_cache_total_access,13402714
L3_cache_mshr_hit,0
L3_cache_mshr_unavailable,0
hit_ratio,62.2054458522356
L3_cache_set_unavailable,0
cpu_cycles,1720615182
record_cycs_core_0,1720615075
record_insts_core_0,0
memory_access_cycles_core_0,90146390
cpu_instructions_core_0,5502212860
L2_cache_read_miss,13402714
L2_cache_write_miss,0
L2_cache_total_miss,13402714
L2_cache_eviction,13369363
L2_cache_read_access,22605026
L2_cache_write_access,0
L2_cache_total_access,22605026
L2_cache_mshr_hit,0
L2_cache_mshr_unavailable,0
hit_ratio,40.7091414095255
L2_cache_set_unavailable,0
L1_cache_read_miss,69038019
L1_cache_write_miss,99572215
L1_cache_total_miss,168610234
L1_cache_eviction,22368143
L1_cache_read_access,1135149321
L1_cache_write_access,248659380
L1_cache_total_access,1383808701
L1_cache_mshr_hit,137749722
L1_cache_mshr_unavailable,8255486
hit_ratio,87.742369240146
L1_cache_set_unavailable,0
