active_cycles_0,96191165
busy_cycles_0,96191165
serving_requests_0,167173775
average_serving_requests_0,0.393650
active_cycles_0_0,96191165
busy_cycles_0_0,103481277
serving_requests_0_0,167173775
average_serving_requests_0_0,0.393650
active_cycles_0_0_0,15725717
busy_cycles_0_0_0,15725717
serving_requests_0_0_0,20781921
average_serving_requests_0_0_0,0.048936
active_cycles_0_0_1,15555343
busy_cycles_0_0_1,15555343
serving_requests_0_0_1,20514758
average_serving_requests_0_0_1,0.048307
active_cycles_0_0_2,15897046
busy_cycles_0_0_2,15897046
serving_requests_0_0_2,21066398
average_serving_requests_0_0_2,0.049606
active_cycles_0_0_3,15760504
busy_cycles_0_0_3,15760504
serving_requests_0_0_3,20970346
average_serving_requests_0_0_3,0.049380
active_cycles_0_0_4,16034278
busy_cycles_0_0_4,16034278
serving_requests_0_0_4,21280568
average_serving_requests_0_0_4,0.050110
active_cycles_0_0_5,15776412
busy_cycles_0_0_5,15776412
serving_requests_0_0_5,20941092
average_serving_requests_0_0_5,0.049311
active_cycles_0_0_6,15719494
busy_cycles_0_0_6,15719494
serving_requests_0_0_6,20834433
average_serving_requests_0_0_6,0.049060
active_cycles_0_0_7,15617858
busy_cycles_0_0_7,15617858
serving_requests_0_0_7,20784259
average_serving_requests_0_0_7,0.048941
read_transaction_bytes_0,329947392
write_transaction_bytes_0,163143552
row_hits_channel_0_core,5073000
row_misses_channel_0_core,235411
row_conflicts_channel_0_core,2396135
read_row_hits_channel_0_core,3610997
,3610997.0
read_row_misses_channel_0_core,219547
,219547.0
read_row_conflicts_channel_0_core,1324884
,1324884.0
write_row_hits_channel_0_core,1462003
,1462003.0
write_row_misses_channel_0_core,15864
,15864.0
write_row_conflicts_channel_0_core,1071251
,1071251.0
read_latency_avg_0,53.398706
read_latency_sum_0,275753643
req_queue_length_avg_0,1.782446
req_queue_length_sum_0,756961842
read_req_queue_length_avg_0,0.649398
read_req_queue_length_sum_0,275783582
write_req_queue_length_avg_0,1.133048
write_req_queue_length_sum_0,481178260
record_read_hits,3610996.0
,3610996.0
record_read_misses,219547.0
,219547.0
record_read_conflicts,1324884.0
,1324884.0
record_write_hits,1462003.0
,1462003.0
record_write_misses,15864.0
,15864.0
record_write_conflicts,1071251.0
,1071251.0
dram_capacity,2147483648
dram_cycles,424675941
incoming_requests,7713169
read_requests,5164051
,5164051.0
write_requests,2549118
,2549118.0
ramulator_active_cycles,96191165
incoming_requests_per_channel,7713169.0
,7713169.0
incoming_read_reqs_per_channel,5164051.0
,5164051.0
physical_page_replacement,0
maximum_bandwidth,12800000000
in_queue_req_num_sum,756961842
in_queue_read_req_num_sum,275783582
in_queue_write_req_num_sum,481178260
in_queue_req_num_avg,1.782446
in_queue_read_req_num_avg,0.649398
in_queue_write_req_num_avg,1.133048
record_read_requests,5164050.0
,5164050.0
record_write_requests,2549118.0
,2549118.0
L3_cache_read_miss,5164051
L3_cache_write_miss,0
L3_cache_total_miss,5164051
L3_cache_eviction,5131283
L3_cache_read_access,6373245
L3_cache_write_access,0
L3_cache_total_access,6373245
L3_cache_mshr_hit,0
L3_cache_mshr_unavailable,0
hit_ratio,18.9729721672398
L3_cache_set_unavailable,0
cpu_cycles,1698703766
record_cycs_core_0,1698703659
record_insts_core_0,0
memory_access_cycles_core_0,92753188
cpu_instructions_core_0,5502212860
L2_cache_read_miss,6373245
L2_cache_write_miss,0
L2_cache_total_miss,6373245
L2_cache_eviction,6224514
L2_cache_read_access,27913093
L2_cache_write_access,0
L2_cache_total_access,27913093
L2_cache_mshr_hit,0
L2_cache_mshr_unavailable,0
hit_ratio,77.1675428444995
L2_cache_set_unavailable,0
L1_cache_read_miss,71559332
L1_cache_write_miss,88641829
L1_cache_total_miss,160201161
L1_cache_eviction,27891999
L1_cache_read_access,1135167943
L1_cache_write_access,248786236
L1_cache_total_access,1383954179
L1_cache_mshr_hit,123887104
L1_cache_mshr_unavailable,8400964
hit_ratio,88.3536922270216
L1_cache_set_unavailable,0
